ID,Precision,Recall,FMeasure,Configuracao,K,Algoritmo,Heuristica
40,125,1.0,0.6666666666666666,cosine_False_1,1,cosine,nao
41,1.0,0.3333333333333333,0.6153846153846154,cosine_False_1,1,cosine,nao
42,1.0,0.2,0.38095238095238093,cosine_False_1,1,cosine,nao
43,0.25,0.2857142857142857,0.4444444444444445,cosine_False_1,1,cosine,nao
44,0.5,0.14285714285714285,0.26666666666666666,cosine_False_1,1,cosine,nao
45,375,375,0.6,cosine_False_1,1,cosine,nao
46,125,0.3333333333333333,0.4,cosine_False_1,1,cosine,nao
47,1.0,0.25,0.47058823529411764,cosine_False_1,1,cosine,nao
48,0.5,0.5,0.8,cosine_False_1,1,cosine,nao
49,0.5,0.36363636363636365,0.6153846153846154,cosine_False_1,1,cosine,nao
50,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
51,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
52,1.0,0.5,0.8888888888888888,cosine_False_1,1,cosine,nao
53,1.0,0.16666666666666666,0.31999999999999995,cosine_False_1,1,cosine,nao
54,375,0.5,0.75,cosine_False_1,1,cosine,nao
55,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
56,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
57,0.16666666666666666,0.25,0.36363636363636365,cosine_False_1,1,cosine,nao
58,0.5,0.16666666666666666,0.3076923076923077,cosine_False_1,1,cosine,nao
59,1.0,0.75,1.263157894736842,cosine_False_1,1,cosine,nao
60,0.5,375,0.631578947368421,cosine_False_1,1,cosine,nao
61,0.7142857142857143,0.5555555555555556,0.9302325581395349,cosine_False_1,1,cosine,nao
62,0.14285714285714285,0.2,0.29629629629629634,cosine_False_1,1,cosine,nao
63,0.7142857142857143,0.45454545454545453,0.7843137254901961,cosine_False_1,1,cosine,nao
64,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
65,0.3333333333333333,0.2222222222222222,0.380952380952381,cosine_False_1,1,cosine,nao
66,0.2,0.16666666666666666,0.27586206896551724,cosine_False_1,1,cosine,nao
67,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
68,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
69,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
70,125,0.1111111111111111,0.1818181818181818,cosine_False_1,1,cosine,nao
71,0.4,0.2857142857142857,0.48484848484848486,cosine_False_1,1,cosine,nao
72,0.3333333333333333,0.1,0.18604651162790697,cosine_False_1,1,cosine,nao
73,375,375,0.6,cosine_False_1,1,cosine,nao
74,0.25,0.25,0.4,cosine_False_1,1,cosine,nao
75,0.6666666666666666,0.3333333333333333,0.5925925925925926,cosine_False_1,1,cosine,nao
76,1.0,0.25,0.47058823529411764,cosine_False_1,1,cosine,nao
77,0.4444444444444444,0.36363636363636365,0.6037735849056604,cosine_False_1,1,cosine,nao
78,0.8,0.5,0.8648648648648649,cosine_False_1,1,cosine,nao
79,1.0,0.12,0.23300970873786406,cosine_False_1,1,cosine,nao
80,0.8,0.3333333333333333,0.6037735849056604,cosine_False_1,1,cosine,nao
81,625,625,1.0,cosine_False_1,1,cosine,nao
82,125,0.14285714285714285,0.22222222222222224,cosine_False_1,1,cosine,nao
83,0.2857142857142857,1.0,1.0666666666666667,cosine_False_1,1,cosine,nao
84,1.0,0.3333333333333333,0.6153846153846154,cosine_False_1,1,cosine,nao
85,0.6,0.5,0.8275862068965517,cosine_False_1,1,cosine,nao
86,0.6,1.0,1.411764705882353,cosine_False_1,1,cosine,nao
87,0.1111111111111111,0.5,0.47058823529411764,cosine_False_1,1,cosine,nao
88,125,0.5,0.5,cosine_False_1,1,cosine,nao
89,0.2,1.0,0.888888888888889,cosine_False_1,1,cosine,nao
90,0.5,0.3333333333333333,0.5714285714285714,cosine_False_1,1,cosine,nao
91,0.5,0.6,0.923076923076923,cosine_False_1,1,cosine,nao
92,1.0,0.2857142857142857,0.5333333333333333,cosine_False_1,1,cosine,nao
93,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
94,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
95,0.6666666666666666,0.5,0.8421052631578947,cosine_False_1,1,cosine,nao
96,0.8,0.8,1.2800000000000002,cosine_False_1,1,cosine,nao
97,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
98,0.8,0.4444444444444444,0.7804878048780487,cosine_False_1,1,cosine,nao
99,0.75,1.0,1.5,cosine_False_1,1,cosine,nao
100,0.6,0.6,0.96,cosine_False_1,1,cosine,nao
101,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
102,125,0.3333333333333333,0.4,cosine_False_1,1,cosine,nao
103,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
104,0.5,0.5,0.8,cosine_False_1,1,cosine,nao
105,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
106,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
107,0.5,0.6666666666666666,1.0,cosine_False_1,1,cosine,nao
108,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
109,0.8,0.5,0.8648648648648649,cosine_False_1,1,cosine,nao
110,125,0.2,0.28571428571428575,cosine_False_1,1,cosine,nao
111,1.0,0.6,1.0434782608695652,cosine_False_1,1,cosine,nao
112,0.2,1.0,0.888888888888889,cosine_False_1,1,cosine,nao
113,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
114,0.75,0.8571428571428571,1.3333333333333333,cosine_False_1,1,cosine,nao
115,0.8,0.6666666666666666,1.103448275862069,cosine_False_1,1,cosine,nao
116,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
117,1.0,0.7142857142857143,1.2121212121212122,cosine_False_1,1,cosine,nao
118,1.0,0.7142857142857143,1.2121212121212122,cosine_False_1,1,cosine,nao
119,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
120,0.75,0.8571428571428571,1.3333333333333333,cosine_False_1,1,cosine,nao
121,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
122,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
123,1.0,0.7142857142857143,1.2121212121212122,cosine_False_1,1,cosine,nao
124,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
125,0.75,0.8571428571428571,1.3333333333333333,cosine_False_1,1,cosine,nao
126,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
127,0.8,0.6666666666666666,1.103448275862069,cosine_False_1,1,cosine,nao
128,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
129,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
130,1.0,0.7142857142857143,1.2121212121212122,cosine_False_1,1,cosine,nao
131,0.6,1.0,1.411764705882353,cosine_False_1,1,cosine,nao
132,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
133,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
134,1.0,0.7142857142857143,1.2121212121212122,cosine_False_1,1,cosine,nao
135,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
136,1.0,0.8888888888888888,1.4545454545454544,cosine_False_1,1,cosine,nao
137,1.0,625,1.0810810810810811,cosine_False_1,1,cosine,nao
138,0.8888888888888888,1.0,1.5609756097560976,cosine_False_1,1,cosine,nao
139,1.0,625,1.0810810810810811,cosine_False_1,1,cosine,nao
140,875,1.0,1.5555555555555556,cosine_False_1,1,cosine,nao
141,0.5555555555555556,1.0,1.3793103448275863,cosine_False_1,1,cosine,nao
142,0.75,0.8571428571428571,1.3333333333333333,cosine_False_1,1,cosine,nao
143,1.0,625,1.0810810810810811,cosine_False_1,1,cosine,nao
144,1.0,0.6,1.0434782608695652,cosine_False_1,1,cosine,nao
145,1.0,0.9,1.4693877551020407,cosine_False_1,1,cosine,nao
146,0.75,0.75,1.2,cosine_False_1,1,cosine,nao
147,1.0,0.6,1.0434782608695652,cosine_False_1,1,cosine,nao
148,1.0,625,1.0810810810810811,cosine_False_1,1,cosine,nao
149,1.0,0.9,1.4693877551020407,cosine_False_1,1,cosine,nao
150,1.0,0.6,1.0434782608695652,cosine_False_1,1,cosine,nao
151,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
152,0.7777777777777778,1.0,1.5135135135135136,cosine_False_1,1,cosine,nao
153,0.75,0.75,1.2,cosine_False_1,1,cosine,nao
154,1.0,625,1.0810810810810811,cosine_False_1,1,cosine,nao
155,1.0,0.6,1.0434782608695652,cosine_False_1,1,cosine,nao
156,0.4444444444444444,0.8,1.1034482758620692,cosine_False_1,1,cosine,nao
157,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
158,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
159,0.3333333333333333,1.0,1.142857142857143,cosine_False_1,1,cosine,nao
160,0.5,0.8,1.142857142857143,cosine_False_1,1,cosine,nao
161,0.6,0.6,0.96,cosine_False_1,1,cosine,nao
162,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
163,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
164,0.2,1.0,0.888888888888889,cosine_False_1,1,cosine,nao
165,0.6,0.6,0.96,cosine_False_1,1,cosine,nao
166,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
167,0.2,1.0,0.888888888888889,cosine_False_1,1,cosine,nao
168,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
169,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
170,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
171,1.0,1.0,1.6,cosine_False_1,1,cosine,nao
172,0.25,0.3333333333333333,0.5,cosine_False_1,1,cosine,nao
173,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
174,125,0.5,0.5,cosine_False_1,1,cosine,nao
175,125,1.0,0.6666666666666666,cosine_False_1,1,cosine,nao
176,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
177,125,0.3333333333333333,0.4,cosine_False_1,1,cosine,nao
178,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
179,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
180,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
181,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
182,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
183,125,0.16666666666666666,0.25,cosine_False_1,1,cosine,nao
184,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
185,0.0,0.0,0.0,cosine_False_1,1,cosine,nao
1,0.42857142857142855,375,0.6153846153846153,cosine_False_2,2,cosine,nao
2,375,0.21428571428571427,375,cosine_False_2,2,cosine,nao
3,0.7142857142857143,0.5,0.851063829787234,cosine_False_2,2,cosine,nao
4,0.6,0.6,0.96,cosine_False_2,2,cosine,nao
5,0.8571428571428571,0.75,1.2307692307692306,cosine_False_2,2,cosine,nao
6,0.25,0.5,0.6666666666666666,cosine_False_2,2,cosine,nao
7,0.2,1.0,0.888888888888889,cosine_False_2,2,cosine,nao
8,125,0.3333333333333333,0.4,cosine_False_2,2,cosine,nao
9,0.6,0.6,0.96,cosine_False_2,2,cosine,nao
10,0.25,0.5,0.6666666666666666,cosine_False_2,2,cosine,nao
11,1.0,875,1.435897435897436,cosine_False_2,2,cosine,nao
12,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
13,0.6,0.5,0.8275862068965517,cosine_False_2,2,cosine,nao
14,0.5,0.3333333333333333,0.5714285714285714,cosine_False_2,2,cosine,nao
15,0.8571428571428571,1.0,1.5483870967741933,cosine_False_2,2,cosine,nao
16,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
17,0.2857142857142857,0.6666666666666666,0.8421052631578948,cosine_False_2,2,cosine,nao
18,0.6,375,0.6486486486486486,cosine_False_2,2,cosine,nao
19,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
20,1.0,0.09090909090909091,0.17777777777777778,cosine_False_2,2,cosine,nao
21,0.7,1.0,1.4736842105263157,cosine_False_2,2,cosine,nao
22,0.1,0.3333333333333333,0.3636363636363636,cosine_False_2,2,cosine,nao
23,0.3333333333333333,0.42857142857142855,0.6486486486486486,cosine_False_2,2,cosine,nao
24,0.2,1.0,0.888888888888889,cosine_False_2,2,cosine,nao
25,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
26,0.4444444444444444,0.5,0.7804878048780488,cosine_False_2,2,cosine,nao
27,0.2,1.0,0.888888888888889,cosine_False_2,2,cosine,nao
28,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
29,0.2222222222222222,1.0,0.9411764705882353,cosine_False_2,2,cosine,nao
30,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
31,0.2,1.0,0.888888888888889,cosine_False_2,2,cosine,nao
32,625,0.4166666666666667,0.7142857142857144,cosine_False_2,2,cosine,nao
33,0.8571428571428571,0.75,1.2307692307692306,cosine_False_2,2,cosine,nao
34,625,0.4166666666666667,0.7142857142857144,cosine_False_2,2,cosine,nao
35,0.25,1.0,1.0,cosine_False_2,2,cosine,nao
36,0.5714285714285714,0.4444444444444444,0.7441860465116279,cosine_False_2,2,cosine,nao
37,0.2857142857142857,0.2857142857142857,0.4571428571428572,cosine_False_2,2,cosine,nao
38,125,0.25,0.3333333333333333,cosine_False_2,2,cosine,nao
39,0.5,0.1111111111111111,0.21052631578947367,cosine_False_2,2,cosine,nao
40,0.1111111111111111,1.0,0.6153846153846153,cosine_False_2,2,cosine,nao
41,1.0,0.3333333333333333,0.6153846153846154,cosine_False_2,2,cosine,nao
42,1.0,0.2,0.38095238095238093,cosine_False_2,2,cosine,nao
43,0.2,0.2857142857142857,0.4210526315789473,cosine_False_2,2,cosine,nao
44,0.5,0.14285714285714285,0.26666666666666666,cosine_False_2,2,cosine,nao
45,0.3333333333333333,375,0.5853658536585367,cosine_False_2,2,cosine,nao
46,0.1,0.3333333333333333,0.3636363636363636,cosine_False_2,2,cosine,nao
47,1.0,0.25,0.47058823529411764,cosine_False_2,2,cosine,nao
48,0.4,0.5,0.7619047619047619,cosine_False_2,2,cosine,nao
49,0.4444444444444444,0.36363636363636365,0.6037735849056604,cosine_False_2,2,cosine,nao
50,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
51,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
52,1.0,0.5,0.8888888888888888,cosine_False_2,2,cosine,nao
53,1.0,0.16666666666666666,0.31999999999999995,cosine_False_2,2,cosine,nao
54,0.3333333333333333,0.5,0.7272727272727273,cosine_False_2,2,cosine,nao
55,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
56,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
57,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
58,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
59,0.75,0.75,1.2,cosine_False_2,2,cosine,nao
60,0.5,0.5,0.8,cosine_False_2,2,cosine,nao
61,0.6666666666666666,0.6666666666666666,1.0666666666666667,cosine_False_2,2,cosine,nao
62,0.3333333333333333,0.6,0.8275862068965517,cosine_False_2,2,cosine,nao
63,0.75,0.5454545454545454,0.923076923076923,cosine_False_2,2,cosine,nao
64,125,125,0.2,cosine_False_2,2,cosine,nao
65,375,0.3333333333333333,0.5454545454545455,cosine_False_2,2,cosine,nao
66,0.2,0.16666666666666666,0.27586206896551724,cosine_False_2,2,cosine,nao
67,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
68,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
69,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
70,0.1,0.1111111111111111,0.1739130434782609,cosine_False_2,2,cosine,nao
71,0.4,0.2857142857142857,0.48484848484848486,cosine_False_2,2,cosine,nao
72,0.5714285714285714,0.4,0.6808510638297872,cosine_False_2,2,cosine,nao
73,0.4444444444444444,0.5,0.7804878048780488,cosine_False_2,2,cosine,nao
74,0.2222222222222222,0.25,0.3902439024390244,cosine_False_2,2,cosine,nao
75,0.42857142857142855,0.5,0.7741935483870966,cosine_False_2,2,cosine,nao
76,0.6,0.75,1.1428571428571428,cosine_False_2,2,cosine,nao
77,0.4444444444444444,0.36363636363636365,0.6037735849056604,cosine_False_2,2,cosine,nao
78,0.7142857142857143,625,1.0256410256410258,cosine_False_2,2,cosine,nao
79,1.0,0.12,0.23300970873786406,cosine_False_2,2,cosine,nao
80,0.7142857142857143,0.4166666666666667,0.7272727272727273,cosine_False_2,2,cosine,nao
81,625,625,1.0,cosine_False_2,2,cosine,nao
82,0.1,0.14285714285714285,0.21052631578947364,cosine_False_2,2,cosine,nao
83,0.2857142857142857,1.0,1.0666666666666667,cosine_False_2,2,cosine,nao
84,0.1111111111111111,0.3333333333333333,0.380952380952381,cosine_False_2,2,cosine,nao
85,0.42857142857142855,0.5,0.7741935483870966,cosine_False_2,2,cosine,nao
86,0.42857142857142855,1.0,1.263157894736842,cosine_False_2,2,cosine,nao
87,0.1111111111111111,0.5,0.47058823529411764,cosine_False_2,2,cosine,nao
88,125,0.5,0.5,cosine_False_2,2,cosine,nao
89,0.2,1.0,0.888888888888889,cosine_False_2,2,cosine,nao
90,0.4166666666666667,0.5555555555555556,0.8333333333333334,cosine_False_2,2,cosine,nao
91,0.5,0.8,1.142857142857143,cosine_False_2,2,cosine,nao
92,1.0,0.2857142857142857,0.5333333333333333,cosine_False_2,2,cosine,nao
93,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
94,0.6666666666666666,1.0,1.4545454545454546,cosine_False_2,2,cosine,nao
95,0.6666666666666666,0.5,0.8421052631578947,cosine_False_2,2,cosine,nao
96,0.5,0.8,1.142857142857143,cosine_False_2,2,cosine,nao
97,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
98,0.8,0.4444444444444444,0.7804878048780487,cosine_False_2,2,cosine,nao
99,0.75,1.0,1.5,cosine_False_2,2,cosine,nao
100,375,0.6,0.857142857142857,cosine_False_2,2,cosine,nao
101,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
102,0.1,0.3333333333333333,0.3636363636363636,cosine_False_2,2,cosine,nao
103,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
104,0.1,0.5,0.4444444444444445,cosine_False_2,2,cosine,nao
105,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
106,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
107,0.5,0.6666666666666666,1.0,cosine_False_2,2,cosine,nao
108,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
109,0.8888888888888888,1.0,1.5609756097560976,cosine_False_2,2,cosine,nao
110,0.1111111111111111,0.2,0.2758620689655173,cosine_False_2,2,cosine,nao
111,1.0,0.6,1.0434782608695652,cosine_False_2,2,cosine,nao
112,0.16666666666666666,1.0,0.8,cosine_False_2,2,cosine,nao
113,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
114,0.75,0.8571428571428571,1.3333333333333333,cosine_False_2,2,cosine,nao
115,0.7142857142857143,0.8333333333333334,1.2903225806451613,cosine_False_2,2,cosine,nao
116,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
117,0.8571428571428571,0.8571428571428571,1.3714285714285714,cosine_False_2,2,cosine,nao
118,0.5555555555555556,0.7142857142857143,1.0810810810810811,cosine_False_2,2,cosine,nao
119,0.6666666666666666,1.0,1.4545454545454546,cosine_False_2,2,cosine,nao
120,0.75,0.8571428571428571,1.3333333333333333,cosine_False_2,2,cosine,nao
121,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
122,0.6666666666666666,1.0,1.4545454545454546,cosine_False_2,2,cosine,nao
123,0.8571428571428571,0.8571428571428571,1.3714285714285714,cosine_False_2,2,cosine,nao
124,0.6666666666666666,1.0,1.4545454545454546,cosine_False_2,2,cosine,nao
125,0.75,0.8571428571428571,1.3333333333333333,cosine_False_2,2,cosine,nao
126,0.6666666666666666,1.0,1.4545454545454546,cosine_False_2,2,cosine,nao
127,0.7142857142857143,0.8333333333333334,1.2903225806451613,cosine_False_2,2,cosine,nao
128,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
129,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
130,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
131,0.6,1.0,1.411764705882353,cosine_False_2,2,cosine,nao
132,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
133,0.8,1.0,1.5238095238095237,cosine_False_2,2,cosine,nao
134,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
135,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
136,0.8,0.8888888888888888,1.3913043478260871,cosine_False_2,2,cosine,nao
137,1.0,875,1.435897435897436,cosine_False_2,2,cosine,nao
138,0.8888888888888888,1.0,1.5609756097560976,cosine_False_2,2,cosine,nao
139,1.0,875,1.435897435897436,cosine_False_2,2,cosine,nao
140,0.7,1.0,1.4736842105263157,cosine_False_2,2,cosine,nao
141,0.5555555555555556,1.0,1.3793103448275863,cosine_False_2,2,cosine,nao
142,0.6,0.8571428571428571,1.263157894736842,cosine_False_2,2,cosine,nao
143,1.0,875,1.435897435897436,cosine_False_2,2,cosine,nao
144,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
145,1.0,0.9,1.4693877551020407,cosine_False_2,2,cosine,nao
146,0.8,1.0,1.5238095238095237,cosine_False_2,2,cosine,nao
147,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
148,1.0,875,1.435897435897436,cosine_False_2,2,cosine,nao
149,1.0,0.9,1.4693877551020407,cosine_False_2,2,cosine,nao
150,1.0,0.6,1.0434782608695652,cosine_False_2,2,cosine,nao
151,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
152,0.7777777777777778,1.0,1.5135135135135136,cosine_False_2,2,cosine,nao
153,0.75,0.75,1.2,cosine_False_2,2,cosine,nao
154,1.0,875,1.435897435897436,cosine_False_2,2,cosine,nao
155,1.0,1.0,1.6,cosine_False_2,2,cosine,nao
156,0.4444444444444444,0.8,1.1034482758620692,cosine_False_2,2,cosine,nao
157,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
158,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
159,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
160,0.4444444444444444,0.8,1.1034482758620692,cosine_False_2,2,cosine,nao
161,0.6666666666666666,0.8,1.2307692307692306,cosine_False_2,2,cosine,nao
162,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
163,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
164,0.14285714285714285,1.0,0.7272727272727273,cosine_False_2,2,cosine,nao
165,0.6666666666666666,0.8,1.2307692307692306,cosine_False_2,2,cosine,nao
166,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
167,0.16666666666666666,1.0,0.8,cosine_False_2,2,cosine,nao
168,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
169,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
170,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
171,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
172,0.2222222222222222,0.3333333333333333,0.48484848484848486,cosine_False_2,2,cosine,nao
173,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
174,0.1111111111111111,0.5,0.47058823529411764,cosine_False_2,2,cosine,nao
175,0.1,1.0,0.5714285714285715,cosine_False_2,2,cosine,nao
176,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
177,0.1,0.3333333333333333,0.3636363636363636,cosine_False_2,2,cosine,nao
178,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
179,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
180,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
181,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
182,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
183,0.1111111111111111,0.16666666666666666,0.24242424242424243,cosine_False_2,2,cosine,nao
184,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
185,0.0,0.0,0.0,cosine_False_2,2,cosine,nao
1,0.5,0.5,0.8,cosine_False_3,3,cosine,nao
2,375,0.21428571428571427,375,cosine_False_3,3,cosine,nao
3,625,0.5,0.8333333333333334,cosine_False_3,3,cosine,nao
4,0.6,0.6,0.96,cosine_False_3,3,cosine,nao
5,0.6,0.75,1.1428571428571428,cosine_False_3,3,cosine,nao
6,0.25,0.5,0.6666666666666666,cosine_False_3,3,cosine,nao
7,0.2,1.0,0.888888888888889,cosine_False_3,3,cosine,nao
8,125,0.3333333333333333,0.4,cosine_False_3,3,cosine,nao
9,0.6,0.6,0.96,cosine_False_3,3,cosine,nao
10,0.25,0.5,0.6666666666666666,cosine_False_3,3,cosine,nao
11,0.7,875,1.3333333333333333,cosine_False_3,3,cosine,nao
12,0.0,0.0,0.0,cosine_False_3,3,cosine,nao
13,0.6,0.5,0.8275862068965517,cosine_False_3,3,cosine,nao
14,0.5,0.3333333333333333,0.5714285714285714,cosine_False_3,3,cosine,nao
15,0.6,1.0,1.411764705882353,cosine_False_3,3,cosine,nao
16,0.0,0.0,0.0,cosine_False_3,3,cosine,nao
17,0.25,0.6666666666666666,0.8,cosine_False_3,3,cosine,nao
